"id","parent_id","usuario_id","tipo_sigo_id","tipo_marca_id","clase_id","pais_id","numero_solicitud","nombre","numero_registro","fecha_registro","numero_renovacion","numero_publicacion","numero_gaceta","fecha_publicacion","fecha_importacion","activo","valido","importado","activa","created_at","updated_at","anterior","propia"
10067,0,1,1,1,5,,"3252-1996","GARVITAM - 666","69380-C",08/12/1998,,"74203","1977",07/03/1997,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10068,0,1,1,1,5,,"0963-1989","GASTROMET","49596-C",29/12/1989,"55607-A","51093","1621",06/11/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10069,0,1,1,1,5,,"1076-1987","GEDOL","47164-C",29/04/1988,"72470-A","48000","1538",12/02/1988,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10071,0,1,1,1,5,,"2414-1996","GINOTEX","68694-C",09/11/1998,,"73281","1967",17/01/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10072,0,1,1,1,5,,"4670-1997","GONACOR","74120-C",10/08/1999,,"79568","2077",21/08/1998,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10073,0,1,1,1,5,,"2413-1996","GREEN DIET - 666","68626-C",03/11/1998,,"73280","1967",17/01/1997,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10074,0,1,1,1,5,,"2540-1995","HAIR & NAILS","64878-C",04/11/1997,"72328-A","69426","1952",26/09/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10075,0,1,1,1,5,,"4206-1999","HELPI","81516-C",05/09/2000,,"89926","2211",18/04/2000,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10076,0,1,1,1,5,,"0958-1989","HEMOPLEX","49591-C",29/12/1989,"56050-A","51088","1621",06/11/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10077,0,1,1,1,5,,"1568-1987","HIDRO - PROCARDIN","47543-C",26/07/1988,"72648-A","48491","1545",11/05/1988,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10078,0,1,1,1,5,,"0955-1989","HIDROPID","49601-C",29/12/1989,"55606-A","51085","1621",06/11/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10079,0,1,1,1,5,,"0359-1996","HIPERFLEX","67468-C",04/09/1998,"72640-A","71823","1960",13/12/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10080,0,1,1,1,5,,"2041-1996","HISTAX","68624-C",03/11/1998,"72636-A","73279","1967",17/01/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10081,0,1,1,1,5,,"4672-1997","HMCG MASSONE","74119-C",10/08/1999,,"79570","2077",21/08/1998,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10082,0,1,1,1,5,,"1436-1988","IMECOL","57513-C",15/11/1994,"65558-A","49971","1582",23/02/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10083,0,1,1,1,5,,"0360-1996","INFEX","107127-C",15/12/2006,,"71824","1960",13/12/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10084,0,1,1,1,5,,"0163-1988","IPNOPEN","47443-C",19/07/1988,"54547-A","48701","1547",23/05/1988,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10086,0,1,1,1,5,,"3711-1998","KLARI-REC","78110-C",19/04/2000,,"86101","2166",21/10/1999,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10087,0,1,1,1,5,,"0620-1987","LAFI","46756-C",08/01/1988,"72476-A","47546","1523",19/09/1987,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10088,0,1,1,1,5,,"2248-1991","LAUDIL","56206-C",29/03/1994,,"55831","1741",05/08/1992,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10089,0,1,1,1,5,,,"LEROGIN","47541-C",26/07/1988,"72649-A","48488","1545",11/05/1988,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10090,0,1,1,1,5,,"0961-1989","LOCRIM","49600-C",29/12/1989,"55614-A","51091","1621",06/11/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10091,0,1,1,1,5,,"0962-1989","LOGICAL","49602-C",29/12/1989,"56051-A","51092","1621",06/11/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10092,0,1,1,1,5,,"0530-1991","LONTADEX","52244-C",15/11/1991,"59935-A","54140","1704",26/08/1991,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10094,0,1,1,1,3,,"0647-1996","MEDIDERM","67539-C",08/09/1998,"72633-A","72074","1960",13/12/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10096,0,1,1,1,5,,"2541-1995","MEMIFORT-666","65107-C",16/12/1997,,"69427","1952",26/09/1996,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10097,0,1,1,1,5,,,"MERINEX - 666","46222-C",29/10/1987,"52881-A","46965","1511",27/05/1987,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10099,0,1,1,1,5,,"1566-1987","MICOTOPIC","47542-C",26/07/1988,"72646-A","48489","1545",11/05/1988,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10100,0,1,1,1,5,,"1291-1991","MICROMEX","52734-C",28/01/1992,"60206-A","54898","1715",13/12/1991,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10101,0,1,1,1,5,,"0100-1989","MIGRAGESIC","48745-C",19/06/1989,"75669-A","50235","1593",21/04/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10102,0,1,1,1,5,,"2408-1996","MINAPETIL - 666","68866-C",12/11/1998,,"73275","1967",17/01/1997,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10103,0,1,1,1,5,,"2543-1995","MINICAL - 666","64897-C",07/11/1997,,"69429","1952",26/09/1996,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10104,0,1,1,1,5,,"1098-1988","MITROTIL","48397-C",07/03/1989,"54718-A","49633","1574",09/01/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10105,0,1,1,1,5,,"0112-1989","MIZONASE","48747-C",19/06/1989,"55036-A","50247","1593",21/04/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10106,0,1,1,1,5,,"0361-1996","MOBEX",,,,"71825","1960",13/12/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10107,0,1,1,1,5,,"2409-1996","MODANE","75090-C",29/09/1999,,"73276","1967",17/01/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10108,0,1,1,1,5,,"1096-1988","MODUTROL","48395-C",07/03/1989,"54719-A","49631","1574",09/01/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10109,0,1,1,1,3,,"0649-1996","MOMENTS - 666","68015-C",08/10/1998,,"72076","1960",13/12/1996,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10112,0,1,1,1,5,,"1985-1992","NEOGASOL","56208-C",29/03/1994,"64297-A","58322","1813",17/12/1993,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10113,0,1,1,1,5,,"2406-1996","NERVIOL - 666","68757-C",10/11/1998,,"73273","1967",17/01/1997,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10114,0,1,1,1,5,,,"NEUTROLIM","48091-C",16/12/1988,"73416-A",,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10115,0,1,1,1,3,,,"NEUTROLIM NOM - 666","48089-C",16/12/1988,"56045-A","49211",,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10116,0,1,1,1,5,,"2135-1998","NIAGE=NEAGE","76939-C",01/02/2000,,"82287","2131",19/04/1999,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10117,0,1,1,1,5,,"2823-1996","NIMICOR","109611-C",05/07/2007,,"73925","1977",07/03/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10118,0,1,1,1,5,,"1539-1990","NIOFEN","52237-C",15/11/1991,"59888-A","53390","1694",24/06/1991,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10119,0,1,1,1,5,,"2472-1996","NOC",,,,"73652","1977",07/03/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10121,0,1,1,0,5,,"2407-1996","NOOXID - 666","68758-C",10/11/1998,,"73274","1967",17/01/1997,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10122,0,1,1,1,5,,"0363-1996","NORMIX - 666","67291-C",01/09/1998,,"71827","1960",13/12/1996,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10123,0,1,1,1,5,,"1074-1987","NORVETAL","47162-C",29/04/1988,"72668-A","47998","1538",12/02/1988,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10124,0,1,1,1,5,,"0362-1996","NONTOX","67161-C",24/08/1998,"72645-A","71826","1960",13/12/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10125,0,1,1,1,5,,"98-2127","NUEVID","76932-C",01/02/2000,,"82279","2131",19/04/1999,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10126,0,1,1,1,5,,"2249-1991","NUMOSOL","56207-C",29/03/1994,"64296-A","55832","1741",05/08/1992,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10127,0,1,1,2,42,,"1528-1996","NUTRAVIDA","73193-C",05/07/1999,,"72765","1967",17/01/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10128,0,1,1,1,5,,"1986-1992","NUTRACEL","56202-C",29/03/1994,"64304-A","58323","1813",17/12/1993,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10130,0,1,3,1,5,,"2544-1995","NUTRACEUTICAL","72850-C",25/05/1999,,"69430","1952",26/09/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10132,0,1,1,1,5,,"3501-1997","OSTEOLAB","74341-C",17/08/1999,,"78746","2052",10/03/1998,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10133,0,1,1,2,42,,"2725-1997","OSTEOPHARM","72806-C",20/05/1999,,"77741","2044",21/01/1998,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10134,0,1,1,1,5,,"2405-1996","PASSEDYL - 666","68690-C",09/11/1998,,"73272","1967",17/01/1997,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10135,0,1,1,1,5,,"0675-1989","PECTORAL","48090-C",16/12/1988,"73417-A","49210","1565",22/09/1988,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10137,0,1,1,1,5,,"0162-1988","PENSULAN","47442-C",19/07/1988,"73418-A","48700","1547",23/05/1988,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10140,0,1,1,1,5,,"2466-1996","PIPLEX","75473-C",25/10/1999,,"73646","1977",07/03/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10141,0,1,1,1,3,,"0648-1996","PLAISANCE-666","67278-C",01/09/1998,,"72075","1960",13/12/1996,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10142,0,1,1,1,5,,"0965-1989","PLENIUM","49597-C",29/12/1989,"55608-A","51095","1621",06/11/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10143,0,1,1,1,5,,,"PLURIMICINA - 666","46215-C",29/10/1987,"52877-A","46955","1511",27/05/1987,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10144,0,1,1,1,5,,"1564-1987","PLURIPEN","47540-C",26/07/1988,"72647-A","48487","1545",11/05/1988,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10145,0,1,1,1,5,,"0364-1996","POLIFAX","67279-C",01/09/1998,"72642-A","71828","1960",13/12/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10146,0,1,1,1,5,,"1026-1989","PRAGMATEN","49598-C",29/12/1989,"55609-A","51156","1621",06/11/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10147,0,1,1,1,5,,"2469-1996","PRIM","109628-C",09/07/2007,,"73649","1977",07/03/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10148,0,1,1,1,5,,"0371-1996","PRIMAQUIN","89067-C",20/01/2003,,"71835","1960",13/12/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10149,0,1,1,1,5,,"2941-1998","PROGENDO","77501-C",15/03/2000,,"82660","2131",19/04/1999,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10150,0,1,1,1,5,,"2404-1996","PROT 90 - 666","68689-C",09/11/1998,,"73271","1967",17/01/1997,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10152,0,1,1,1,5,,"1083-1988","R.I. ETIQUETA","48390-C",07/03/1989,"54716-A","49618","1574",09/01/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10153,0,1,1,1,3,,"0624-1987","REC","46760-C",08/01/1988,"72475-A","47550","1523",19/09/1987,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10154,0,1,1,1,5,,"0623-1987","REC","46761-C",08/01/1988,"72472-A","47549","1523",19/09/1987,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10156,0,1,1,1,5,,"0622-1987","RECALCINE","46758-C",08/01/1988,"72474-A","47548","1523",19/09/1987,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10157,0,1,1,1,3,,"0621-1987","RECALCINE","46759-C",08/01/1988,"72477-A","47547","1523",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10158,0,1,1,1,5,,"2905-1996","RECALM","75471-C",25/10/1999,,"73968","1977",07/03/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10159,0,1,1,1,5,,"0365-1996","RICALMA","98728-C",05/04/2005,,"71829","1960",13/12/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10160,0,1,1,1,5,,"2943-1998","RICILINA","100785-C",15/09/2005,,"82662","2131",19/04/1999,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10162,0,1,1,1,5,,"1988-1992","RINOMEX","56200-C",29/03/1994,"64335-A","58325","1813",17/12/1993,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10163,0,1,1,1,5,,"2107-1996","RUMALON - 666",,,,"73149","1967",17/01/1997,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10164,0,1,1,1,5,,"0311-1988","SCOPANIL","48856-C",06/07/1989,"55359-A","48848","1556",22/07/1988,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10167,0,1,1,1,5,,"0366-1996","SEDOTOS - 666","67469-C",04/09/1998,,"71830","1960",13/12/1996,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10168,0,1,1,1,5,,"0372-1996","SEDOTUS - 666","67290-C",01/09/1998,,"71836","1960",13/12/1996,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10170,0,1,1,1,5,,"2470-1996","SLEEPCAPS","69557-C",09/12/1998,"72655-A","73650","1977",07/03/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10171,0,1,1,1,5,,"0367-1996","STRESOR","67470-C",04/09/1998,"72641-A","71831","1960",13/12/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10172,0,1,1,1,5,,,"SULFATOXOL - 666","46214-C",29/10/1987,"52876-A","46954","1511",27/05/1987,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10174,0,1,1,1,5,,"0467-1992","T.D.S.","57334-C",04/10/1994,"64286-A","60048","1835",10/06/1994,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10250,0,1,1,1,5,,,"BRONCO VIMIN","17153-C",21/02/1964,"65981-A","15915",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10251,0,1,1,1,5,,"0867-1993","BRONX","57583-C",18/11/1994,"67944-A","60428","1843",08/09/1994,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10252,0,1,1,1,5,,,"BUCO NICAZOL","34933-C",23/06/1978,"73775-A","34834",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10253,0,1,1,1,5,,"0291-1989","BUCODENT","49963-C",03/04/1990,"57342-A","50425","1601",23/06/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10254,0,1,1,1,3,,"0292-1989","BUCODENT","49962-C",03/04/1990,"57355-A","50426","1601",23/06/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10255,0,1,1,1,5,,"3575-1997","CESADIL","71993-C",25/03/1999,,"78781","2052",10/03/1998,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10257,0,1,1,1,5,,,"CA-VITOL","34928-C",23/06/1978,"73383-A","34829",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10258,0,1,1,1,5,,,"COBAVIMIN","14992-C",26/10/1959,"71572-A","10916",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10259,0,1,1,1,5,,"0471-1995","COMPLEJO B VIMIN","63254-C",26/03/1997,"69959-A","67362","1948",09/09/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10260,0,1,1,1,5,,"0982-1992","CONCORACE","55041-C",27/07/1993,,"57313","1782",31/05/1993,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10261,0,1,1,1,5,,,"CORAZOL INTI","37303-C",30/05/1980,"57354-A","38248","1108",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10262,0,1,1,1,5,,,"CORTI-FLEXIOLA INTI","37304-C",30/05/1980,"57351-A","38249","1108",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10263,0,1,1,1,5,,"3753-1994","COSAVIL","62717-C",10/12/1996,"69610-A","66513","1936",31/05/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10264,0,1,1,1,5,,,"DAFLON",,,,"66518","1936",31/05/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10266,0,1,1,1,5,,"3572","DEMOTIL","71996-C",25/03/1999,,"78778","2052",10/03/1998,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10268,0,1,3,2,42,,"0581-1998","DP DEUTCHE PHARMA - 666",,,,"80396","2097",07/12/1998,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
10269,0,1,1,1,5,,,"DERMOTRICIN","34934-C",23/06/1978,"73777-A","34835",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10270,0,1,1,1,5,,"3578","DESORAL","71990-C",25/03/1999,,"78784","2052",10/03/1998,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10271,0,1,1,1,5,,,"DEXTROMECOL","18178-C",24/03/1965,"65876-A","17585",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10272,0,1,1,1,5,,,"DEXTROTON INTI","30830-C",15/07/1975,"67962-A","30468",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10273,0,1,1,1,5,,"0474","DIPOSAN","63272-C",27/03/1997,"69956-A","67365","1948",09/09/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10274,0,1,1,1,5,,"0624-1995","DISEÑO DE JIRAFA CON CHALINA","63604-C",25/04/1997,"69955-A","67515","1948",09/09/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10275,0,1,1,1,5,,"3574","DOCILEN","71994-C",25/03/1999,,"78780","2052",10/03/1998,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10276,0,1,1,1,5,,"0765","DULSAT","48048-C",24/11/1988,"73968-A","49300","1566",11/10/1988,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10277,0,1,1,1,1,,"0766","DULSAT","48049-C",24/11/1988,"73967-A","49301","1566",11/10/1988,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10278,0,1,1,1,5,,"0472","E VIMIN","63228-C",26/03/1997,"69953-A","67363","1948",09/09/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10279,0,1,1,1,5,,,"EFETONINA","2837-C",16/08/1930,"41441-A",,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10280,0,1,1,1,5,,"0993-1990","ELIXIR ESTOMACAL","51430-C",05/07/1991,"59075-A","52849","1681",15/03/1991,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10281,0,1,1,1,5,,,"ENTEROLIT","29287-C",09/04/1974,"67533-A","23815",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10282,0,1,1,1,5,,,"ENVASE DE MENTISAN","31582-C",15/03/1976,"49774-A","31427",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10283,0,1,1,1,5,,"0475-1995","ESPASMO VERAMIDON","63605-C",25/04/1997,"69954-A","67366","1948",09/09/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10284,0,1,1,1,5,,"2087-1991","FENACSO","53658-C",21/07/1992,"59188-A","55575","1732",18/05/1992,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10285,0,1,1,1,5,,"3763-1994","FLENIN","62720-C",10/12/1996,"69605-A","66523","1936",31/05/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10286,0,1,1,1,5,,,"FLEXIOLA","38407-C",09/12/1980,"57982-A","39588",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10287,0,1,1,1,5,,"3576","FLUBETAN","71992-C",25/03/1999,,"78782","2052",10/03/1998,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10288,0,1,1,1,5,,"0476-1995","GLUCOFER","62984-C",24/02/1997,"69952-A","67367","1948",09/09/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10289,0,1,1,1,5,,,"GOTAL","37656-C",12/08/1980,"57642-A","38553",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10290,0,1,1,1,5,,,"HEMORSAN","50336-C",03/08/1990,"57637-A","51845","1646",21/05/1990,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10291,0,1,1,1,5,,"1688-1995","HIPOPRES","63673-C",02/05/1997,"69899-A","68575","1950",19/09/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10293,0,1,1,1,5,,,"IDANTINA","43768-C",12/02/1985,"68718-A","44193",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10294,0,1,1,1,5,,,"INFUSORES PLASTICOS BRAUN","37657-C",12/08/1980,"57641-A","38554","1116",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10295,0,1,1,1,5,,,"INTESTOQUIN INTI","37305-C",30/05/1980,"57356-A","38250","1108",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10296,0,1,1,1,5,,,"INTI","32708-C",26/01/1977,"69798-A","32722",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
10297,0,1,3,1,5,,,"INTI","36016-C",15/05/1979,"55454-A","36604",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
